EmployeeID,Tenure,Department,Role,MonthlyHours,LastPromotion,Salary,Attrition,RiskPercentage,Driver1,Driver2,Driver3
EMP0522,22,HR,HR Manager,183,16,95804.25,0,61.2,LastPromotion,MonthlyHours,Role Overload
EMP0523,44,HR,HR Manager,170,0,131326.4,0,48.9,MonthlyHours,LastPromotion,Role Overload
EMP0524,17,HR,VP of HR,168,14,165747.05,0,32.0,Market Competitiveness,Role Overload,LastPromotion
EMP0525,21,HR,HR Manager,160,12,114886.16,1,33.3,LastPromotion,MonthlyHours,Tenure
EMP0526,13,Operations,Operations Specialist,169,3,77972.97,0,55.5,Role Overload,Market Competitiveness,Salary
EMP0527,29,HR,HR Manager,172,8,124560.88,0,35.6,Salary,LastPromotion,Market Competitiveness
EMP0528,5,Sales,VP of Sales,163,2,187130.21,0,40.9,Tenure,Market Competitiveness,Role Overload
EMP0529,8,Marketing,Marketing Manager,189,1,102172.86,0,34.0,Salary,LastPromotion,Tenure
EMP0530,52,Sales,Sales Manager,156,36,116024.59,0,43.3,Tenure,Salary,Role Overload
EMP0531,8,Sales,Sales Manager,145,1,133735.94,0,53.7,LastPromotion,Tenure,Salary
EMP0532,10,Marketing,Marketing Specialist,165,1,74114.59,0,46.8,Role Overload,Tenure,LastPromotion
EMP0533,43,Engineering,Engineering Manager,176,32,120183.55,0,38.4,MonthlyHours,Role Overload,LastPromotion
EMP0534,15,Marketing,Growth Hacker,163,12,60552.62,0,56.5,Salary,LastPromotion,MonthlyHours
EMP0535,1,Operations,Operations Specialist,188,0,68605.95,0,57.7,LastPromotion,Tenure,Role Overload
EMP0536,36,Sales,Sales Manager,155,8,104273.17,0,31.6,Market Competitiveness,LastPromotion,MonthlyHours
EMP0537,42,Engineering,Software Engineer,177,23,52948.14,0,59.5,MonthlyHours,Salary,Tenure
EMP0538,1,Sales,Account Executive,178,0,70042.99,0,42.1,Role Overload,Salary,Tenure
EMP0539,53,Sales,Account Executive,189,43,65586.3,0,34.5,MonthlyHours,LastPromotion,Tenure
EMP0540,51,HR,HR Manager,162,37,110528.84,0,64.0,Role Overload,MonthlyHours,Tenure
EMP0541,54,Sales,Account Executive,159,42,60294.24,1,77.5,Tenure,Salary,Role Overload
EMP0542,20,HR,HR Generalist,198,14,62773.29,0,77.6,Salary,MonthlyHours,LastPromotion
EMP0543,10,Sales,Sales Representative,196,6,74578.08,0,59.0,Market Competitiveness,Tenure,MonthlyHours
EMP0544,28,Operations,Operations Specialist,163,1,58923.31,0,59.4,Salary,LastPromotion,Tenure
EMP0545,1,Sales,Account Executive,172,0,69838.97,1,40.9,Role Overload,MonthlyHours,Salary
EMP0546,99,Finance,VP of Finance,164,57,155012.9,0,51.7,Tenure,Role Overload,Market Competitiveness
EMP0547,54,Operations,Director of Operations,162,5,160709.1,0,40.0,Tenure,LastPromotion,MonthlyHours
EMP0548,1,Marketing,Marketing Specialist,155,0,55575.83,0,54.3,LastPromotion,Salary,Role Overload
EMP0549,92,Engineering,Staff Engineer,196,20,113772.46,0,68.8,Role Overload,MonthlyHours,Tenure
EMP0550,98,Finance,Finance Manager,151,39,95629.43,0,48.4,MonthlyHours,Tenure,Market Competitiveness
EMP0551,55,HR,VP of HR,206,36,198458.47,0,52.1,Tenure,LastPromotion,Salary
EMP0552,20,Finance,VP of Finance,168,2,149747.7,1,33.1,MonthlyHours,Salary,LastPromotion
EMP0553,18,Sales,Sales Representative,173,1,70347.11,0,50.7,LastPromotion,MonthlyHours,Salary
EMP0554,1,Sales,Sales Manager,134,0,129234.87,0,25.5,LastPromotion,Market Competitiveness,MonthlyHours
EMP0555,19,Sales,VP of Sales,170,11,167154.7,0,50.1,Role Overload,Salary,Market Competitiveness
EMP0556,23,Finance,Financial Analyst,167,4,65399.31,0,32.4,Role Overload,MonthlyHours,Tenure
EMP0557,34,Sales,VP of Sales,160,17,150078.37,0,38.4,MonthlyHours,Market Competitiveness,LastPromotion
EMP0558,49,HR,Recruiter,173,46,58509.54,0,74.9,Tenure,Salary,LastPromotion
EMP0559,33,HR,HR Manager,175,12,102055.05,1,31.5,MonthlyHours,Salary,Tenure
EMP0560,26,Finance,Financial Analyst,178,8,73748.4,0,54.5,Market Competitiveness,Role Overload,Tenure
EMP0561,30,HR,Recruiter,181,7,50659.15,0,64.7,Salary,Tenure,Market Competitiveness
EMP0562,44,Marketing,Marketing Manager,158,13,128448.52,0,49.3,Role Overload,Salary,LastPromotion
EMP0563,1,Operations,Director of Operations,181,0,144881.1,0,48.8,Salary,Market Competitiveness,LastPromotion
EMP0564,9,Finance,VP of Finance,175,3,147042.48,0,32.5,Market Competitiveness,MonthlyHours,Tenure
EMP0565,10,Finance,Accountant,177,3,60919.26,1,72.5,Salary,LastPromotion,Market Competitiveness
EMP0566,62,HR,Recruiter,173,59,72362.75,0,68.5,Tenure,LastPromotion,Role Overload
EMP0567,3,HR,HR Manager,192,0,104446.22,0,66.6,Role Overload,Salary,Market Competitiveness
EMP0568,55,Finance,Financial Analyst,188,31,55985.74,0,64.3,LastPromotion,Salary,Tenure
EMP0569,51,Engineering,Staff Engineer,194,19,134415.22,1,55.9,Tenure,LastPromotion,MonthlyHours
EMP0570,10,Finance,VP of Finance,159,0,147511.92,0,44.0,Salary,Market Competitiveness,Role Overload
EMP0571,77,Finance,Finance Manager,158,41,124105.06,0,37.1,Market Competitiveness,Tenure,Role Overload
EMP0572,47,Operations,Operations Specialist,137,31,60028.89,0,50.6,Market Competitiveness,Salary,MonthlyHours
EMP0573,42,Finance,Finance Manager,150,0,126801.69,0,38.7,Role Overload,LastPromotion,Market Competitiveness
EMP0574,54,Marketing,Marketing Specialist,169,40,54272.09,0,66.0,MonthlyHours,Salary,Tenure
EMP0575,17,Operations,Operations Specialist,168,16,66619.51,0,27.7,LastPromotion,Market Competitiveness,Role Overload
EMP0576,34,Engineering,Senior Engineer,198,25,107563.33,0,62.3,Role Overload,Tenure,MonthlyHours
EMP0577,35,Marketing,VP of Marketing,168,3,190601.62,0,27.5,Salary,MonthlyHours,Market Competitiveness
EMP0578,16,Operations,Operations Specialist,188,11,57510.23,0,78.4,Market Competitiveness,Salary,Role Overload
EMP0579,6,Engineering,Senior Engineer,148,1,81266.56,0,55.5,MonthlyHours,Salary,LastPromotion
EMP0580,17,Engineering,Senior Engineer,185,16,97759.53,0,36.4,Market Competitiveness,LastPromotion,Tenure
EMP0581,123,Marketing,Growth Hacker,199,28,57790.78,0,82.5,Tenure,Salary,Market Competitiveness
EMP0582,54,Operations,Director of Operations,165,53,166734.01,0,30.5,Role Overload,Tenure,MonthlyHours
EMP0583,15,HR,HR Manager,165,1,123227.94,1,42.0,MonthlyHours,Role Overload,Market Competitiveness
EMP0584,8,Marketing,Marketing Specialist,188,1,54248.13,0,68.6,LastPromotion,Salary,MonthlyHours
EMP0585,90,Operations,Director of Operations,173,56,150185.33,0,45.2,Tenure,Role Overload,LastPromotion
EMP0586,55,Engineering,Staff Engineer,149,34,98114.3,0,42.2,Salary,Tenure,LastPromotion
EMP0587,79,HR,Recruiter,183,7,68607.84,0,36.0,Salary,Market Competitiveness,Tenure
EMP0588,11,Engineering,Senior Engineer,192,1,91620.09,1,66.4,Market Competitiveness,MonthlyHours,Tenure
EMP0589,127,Engineering,Staff Engineer,199,22,122782.1,0,63.2,Tenure,Role Overload,Salary
EMP0590,1,Sales,Sales Representative,177,0,65810.52,0,23.1,Salary,Role Overload,MonthlyHours
EMP0591,7,Engineering,Engineering Manager,168,6,102795.42,0,44.7,Role Overload,MonthlyHours,Market Competitiveness
EMP0592,12,Marketing,VP of Marketing,196,5,199975.42,0,75.1,MonthlyHours,Market Competitiveness,LastPromotion
EMP0593,91,Operations,Operations Specialist,180,56,73294.56,0,53.7,Tenure,Market Competitiveness,MonthlyHours
EMP0594,19,Marketing,Marketing Manager,183,4,131323.55,0,34.4,Tenure,Market Competitiveness,LastPromotion
EMP0595,145,HR,Recruiter,174,3,55724.5,0,64.2,Tenure,Market Competitiveness,Salary
EMP0596,4,HR,VP of HR,194,3,146217.11,0,59.0,Tenure,Market Competitiveness,LastPromotion
EMP0597,52,Operations,Director of Operations,161,27,151494.89,0,42.4,Tenure,Salary,LastPromotion
EMP0598,2,Finance,Financial Analyst,193,1,70554.83,0,80.7,MonthlyHours,LastPromotion,Tenure
EMP0599,78,Marketing,Marketing Specialist,172,21,50662.64,0,50.9,MonthlyHours,Salary,Market Competitiveness
EMP0600,64,Sales,VP of Sales,175,33,169357.27,0,28.9,MonthlyHours,Market Competitiveness,Tenure
EMP0601,34,Operations,Operations Specialist,157,4,58516.56,0,52.5,Tenure,Salary,MonthlyHours
EMP0602,133,Finance,Finance Manager,154,50,100892.43,0,46.9,Tenure,Role Overload,MonthlyHours
EMP0603,28,Engineering,Engineering Manager,196,8,133603.09,0,53.1,Role Overload,LastPromotion,MonthlyHours
EMP0604,32,Engineering,Staff Engineer,163,20,116686.52,0,39.7,Role Overload,Tenure,Salary
EMP0605,10,Engineering,Software Engineer,195,1,66784.58,0,36.5,MonthlyHours,LastPromotion,Market Competitiveness
EMP0606,53,HR,HR Manager,172,48,95107.87,0,57.1,Tenure,Role Overload,Salary
EMP0607,46,Sales,Sales Representative,148,21,60862.41,1,44.6,Market Competitiveness,LastPromotion,Salary
EMP0608,89,Operations,Operations Manager,168,21,96428.83,1,33.9,MonthlyHours,Tenure,Role Overload
EMP0609,24,HR,HR Manager,179,11,100346.53,0,51.0,Role Overload,Tenure,LastPromotion
EMP0610,12,Marketing,VP of Marketing,181,6,168784.08,0,52.8,Market Competitiveness,Salary,Tenure
EMP0611,2,Sales,Account Executive,154,1,61932.95,0,43.9,Salary,Market Competitiveness,Tenure
EMP0612,34,HR,Recruiter,154,19,51824.52,0,54.8,Market Competitiveness,Salary,Role Overload
EMP0613,36,Engineering,Engineering Manager,169,23,107289.73,1,32.8,MonthlyHours,Salary,LastPromotion
EMP0614,23,Marketing,VP of Marketing,178,8,143820.65,0,41.9,Market Competitiveness,Role Overload,Salary
EMP0615,6,Finance,VP of Finance,174,4,192830.36,1,50.7,Role Overload,LastPromotion,MonthlyHours
EMP0616,42,Marketing,VP of Marketing,175,18,207171.27,0,51.1,Role Overload,Market Competitiveness,Tenure
EMP0617,4,Engineering,Senior Engineer,167,0,93085.85,0,49.5,Role Overload,LastPromotion,Tenure
EMP0618,18,Finance,VP of Finance,143,12,178619.64,0,44.9,Market Competitiveness,Salary,Role Overload
EMP0619,13,Operations,Operations Specialist,189,10,70284.68,0,34.8,MonthlyHours,LastPromotion,Salary
EMP0620,31,HR,HR Manager,182,4,113402.95,0,39.3,Role Overload,Salary,LastPromotion
EMP0621,1,Sales,VP of Sales,189,0,188167.84,0,27.9,Tenure,Market Competitiveness,Role Overload
EMP0622,35,Operations,Director of Operations,173,32,142612.65,1,31.2,MonthlyHours,Tenure,Salary
EMP0623,14,Engineering,Senior Engineer,192,5,91996.87,0,77.5,Role Overload,Market Competitiveness,Salary
EMP0624,1,Finance,Financial Analyst,165,0,72761.3,0,46.4,Role Overload,Tenure,Market Competitiveness
EMP0625,2,Sales,VP of Sales,170,0,191889.39,0,37.7,LastPromotion,Market Competitiveness,Salary
EMP0626,74,Marketing,VP of Marketing,181,51,189289.65,0,71.7,Salary,Tenure,Role Overload
EMP0627,20,Marketing,Marketing Manager,176,17,130613.89,0,37.1,MonthlyHours,Tenure,Role Overload
EMP0628,47,Operations,Director of Operations,205,37,199490.13,0,62.5,LastPromotion,Role Overload,MonthlyHours
EMP0629,25,Engineering,Engineering Manager,182,9,116991.11,0,34.9,Role Overload,LastPromotion,Salary
EMP0630,2,HR,HR Manager,155,1,129932.93,0,34.0,Role Overload,Market Competitiveness,Salary
EMP0631,7,Operations,Director of Operations,156,4,172811.86,0,30.8,Salary,Role Overload,MonthlyHours
EMP0632,8,HR,HR Manager,172,5,98392.23,0,34.1,Role Overload,Market Competitiveness,Tenure
EMP0633,54,Sales,Sales Manager,170,48,98397.23,0,53.8,Tenure,LastPromotion,MonthlyHours
EMP0634,10,Finance,Accountant,194,5,73839.88,1,38.7,Salary,Tenure,MonthlyHours
EMP0635,42,Sales,VP of Sales,192,26,162094.65,0,65.0,Role Overload,Market Competitiveness,Tenure
EMP0636,120,Marketing,Growth Hacker,159,34,77615.72,0,34.2,Tenure,LastPromotion,Market Competitiveness
EMP0637,26,Finance,Accountant,163,21,75243.74,1,33.7,LastPromotion,Market Competitiveness,Role Overload
EMP0638,165,Operations,Operations Manager,158,2,110484.02,0,26.4,LastPromotion,Market Competitiveness,Tenure
EMP0639,13,Sales,VP of Sales,172,1,155412.42,0,30.6,MonthlyHours,LastPromotion,Market Competitiveness
EMP0640,94,Marketing,Marketing Specialist,196,14,56646.7,0,79.8,Tenure,Salary,Role Overload
EMP0641,78,Operations,Operations Manager,186,3,114087.23,1,32.2,Tenure,MonthlyHours,Market Competitiveness
EMP0642,56,Marketing,Growth Hacker,172,34,69156.91,0,26.0,Tenure,LastPromotion,MonthlyHours
EMP0643,14,Engineering,Senior Engineer,189,2,86499.11,0,49.3,Market Competitiveness,MonthlyHours,Role Overload
EMP0644,48,Sales,VP of Sales,173,47,150961.97,0,63.9,Tenure,MonthlyHours,Market Competitiveness
EMP0645,28,Engineering,Staff Engineer,181,17,99995.04,0,39.1,Role Overload,LastPromotion,Salary
EMP0646,1,Finance,Financial Analyst,155,0,50817.91,0,72.4,Tenure,Salary,MonthlyHours
EMP0647,10,Marketing,Growth Hacker,153,3,70816.61,0,42.5,Salary,LastPromotion,Market Competitiveness
EMP0648,29,Operations,Director of Operations,168,7,196701.84,0,41.0,Role Overload,LastPromotion,Salary
EMP0649,74,HR,HR Manager,178,47,128812.93,0,46.9,Salary,Tenure,LastPromotion
EMP0650,17,Finance,Finance Manager,176,7,101479.8,0,42.2,MonthlyHours,Tenure,LastPromotion
EMP0651,99,Marketing,VP of Marketing,160,8,160618.69,0,21.3,Tenure,MonthlyHours,Role Overload
EMP0652,39,Marketing,Marketing Manager,159,25,134309.91,0,47.8,MonthlyHours,Role Overload,Salary
EMP0653,74,Engineering,Engineering Manager,195,6,132551.76,0,65.0,Tenure,Role Overload,Salary
EMP0654,15,Operations,Operations Specialist,163,14,51229.09,0,69.4,Tenure,Market Competitiveness,Salary
EMP0655,47,Marketing,Growth Hacker,160,0,70350.61,0,45.0,Tenure,Salary,Role Overload
EMP0656,19,Marketing,Marketing Specialist,157,3,77914.29,0,22.9,Role Overload,Tenure,LastPromotion
EMP0657,147,Engineering,Senior Engineer,164,26,86660.12,0,39.9,Tenure,Market Competitiveness,MonthlyHours
EMP0658,17,HR,Recruiter,150,13,70399.67,0,29.4,Role Overload,LastPromotion,Salary
EMP0659,9,Sales,Sales Manager,198,6,132167.1,0,58.1,Salary,Tenure,MonthlyHours
EMP0660,2,Finance,VP of Finance,178,0,158069.9,1,46.8,Market Competitiveness,MonthlyHours,LastPromotion
EMP0661,29,Operations,Director of Operations,193,4,148132.58,0,73.0,LastPromotion,Market Competitiveness,MonthlyHours
EMP0662,43,Engineering,Software Engineer,185,1,73292.3,0,34.3,Market Competitiveness,LastPromotion,MonthlyHours
EMP0663,2,Finance,VP of Finance,138,1,199419.3,0,58.8,Salary,Tenure,Role Overload
EMP0664,46,Engineering,Senior Engineer,161,40,87771.35,1,26.8,Role Overload,Salary,Tenure
EMP0665,3,Finance,Accountant,148,0,54511.21,0,46.6,Salary,Market Competitiveness,LastPromotion
EMP0666,59,HR,Recruiter,164,27,67072.23,1,44.0,Tenure,Role Overload,Market Competitiveness
EMP0667,5,HR,VP of HR,172,4,181951.73,0,41.0,MonthlyHours,Tenure,Role Overload
EMP0668,4,HR,HR Manager,185,1,104017.6,0,43.0,Market Competitiveness,Tenure,MonthlyHours
EMP0669,14,HR,Recruiter,193,11,63607.55,0,81.0,Market Competitiveness,Role Overload,Salary
EMP0670,4,Engineering,Engineering Manager,161,3,103424.53,0,41.4,Salary,LastPromotion,Tenure
EMP0671,23,Engineering,Software Engineer,166,20,63116.45,1,66.5,Tenure,LastPromotion,Salary
EMP0672,24,Finance,VP of Finance,158,9,207737.94,0,29.5,Role Overload,MonthlyHours,LastPromotion
EMP0673,16,Sales,Sales Representative,162,13,63219.69,0,56.0,Market Competitiveness,Salary,Role Overload
EMP0674,70,Engineering,Staff Engineer,172,30,107210.39,0,39.5,Tenure,Salary,MonthlyHours
EMP0675,44,Finance,Financial Analyst,175,29,66405.74,0,32.4,Tenure,Salary,Role Overload
EMP0676,20,Engineering,Software Engineer,168,13,75790.78,0,30.2,Market Competitiveness,LastPromotion,MonthlyHours
EMP0677,25,Finance,Finance Manager,170,2,121446.22,1,55.0,Role Overload,Tenure,MonthlyHours
EMP0678,101,Marketing,Marketing Specialist,141,55,67254.37,1,74.1,MonthlyHours,Role Overload,Tenure
EMP0679,36,HR,VP of HR,172,23,144829.72,0,40.7,Tenure,Role Overload,LastPromotion
EMP0680,2,Marketing,Marketing Specialist,172,0,61430.98,0,65.4,Tenure,Salary,Market Competitiveness
EMP0681,6,HR,HR Manager,176,0,133810.07,0,47.9,MonthlyHours,Role Overload,LastPromotion
EMP0682,40,Sales,VP of Sales,150,11,207421.57,0,33.1,Role Overload,Salary,MonthlyHours
EMP0683,40,Finance,Financial Analyst,158,34,69363.01,0,42.5,MonthlyHours,Market Competitiveness,LastPromotion
EMP0684,1,HR,Recruiter,148,0,60434.42,0,44.6,LastPromotion,Salary,Role Overload
EMP0685,35,Operations,Director of Operations,181,3,189243.8,0,32.1,Market Competitiveness,Tenure,LastPromotion
EMP0686,75,Operations,Operations Manager,165,33,117475.64,0,30.1,Tenure,Role Overload,Salary
EMP0687,34,Engineering,Staff Engineer,173,12,128399.81,0,47.2,Tenure,Role Overload,Market Competitiveness
EMP0688,59,Operations,Operations Specialist,212,34,59552.95,0,77.3,Tenure,MonthlyHours,Salary
EMP0689,16,Marketing,Growth Hacker,145,3,77415.14,1,33.9,Tenure,LastPromotion,MonthlyHours
EMP0690,54,Engineering,Senior Engineer,183,13,109810.91,0,42.1,Market Competitiveness,Role Overload,Tenure
EMP0691,54,Sales,VP of Sales,181,45,143473.87,0,63.7,Market Competitiveness,Tenure,Role Overload
EMP0692,128,Finance,VP of Finance,179,38,150018.74,0,46.0,Tenure,LastPromotion,Market Competitiveness
EMP0693,79,Finance,Accountant,148,53,70299.88,0,47.6,Tenure,Salary,Role Overload
EMP0694,139,Finance,Finance Manager,162,32,96445.25,0,47.6,Tenure,Market Competitiveness,Salary
EMP0695,23,Engineering,Engineering Manager,198,13,126618.82,0,66.7,MonthlyHours,Tenure,LastPromotion
EMP0696,23,HR,Recruiter,189,1,60097.0,0,61.4,Market Competitiveness,Tenure,Salary
EMP0697,40,Engineering,Senior Engineer,199,3,92051.45,1,67.0,Tenure,MonthlyHours,LastPromotion
EMP0698,73,Engineering,Engineering Manager,163,8,103518.95,0,39.2,Tenure,Market Competitiveness,MonthlyHours
EMP0699,5,Engineering,Engineering Manager,163,1,106125.65,1,39.5,MonthlyHours,Market Competitiveness,Salary
EMP0700,142,Engineering,Software Engineer,174,17,66000.09,0,38.0,Tenure,Salary,MonthlyHours
EMP0701,35,Finance,Financial Analyst,184,18,76852.95,0,39.8,Tenure,LastPromotion,Market Competitiveness
EMP0702,15,Engineering,Engineering Manager,204,10,96267.33,0,54.7,Tenure,LastPromotion,Market Competitiveness
EMP0703,34,Engineering,Engineering Manager,186,11,95831.93,0,45.9,LastPromotion,Tenure,Role Overload
EMP0704,5,HR,Recruiter,164,2,77180.28,0,34.6,MonthlyHours,Tenure,Role Overload
EMP0705,30,Operations,Operations Manager,184,9,110913.66,0,30.1,MonthlyHours,LastPromotion,Salary
EMP0706,4,Operations,Operations Specialist,179,1,61444.51,0,76.3,LastPromotion,Salary,Tenure
EMP0707,21,HR,HR Manager,187,15,107478.7,0,44.3,LastPromotion,Market Competitiveness,Tenure
EMP0708,40,Operations,Director of Operations,153,13,176134.26,0,47.1,LastPromotion,Tenure,Role Overload
EMP0709,4,Sales,Account Executive,174,2,71974.91,0,52.1,Role Overload,Salary,Market Competitiveness
EMP0710,120,Marketing,VP of Marketing,155,56,189094.62,0,68.7,LastPromotion,Tenure,Salary
EMP0711,160,Finance,Financial Analyst,152,5,74579.59,0,55.3,Tenure,MonthlyHours,LastPromotion
EMP0712,39,HR,HR Generalist,170,26,65224.77,0,38.9,MonthlyHours,Market Competitiveness,LastPromotion
EMP0713,89,Operations,Director of Operations,165,11,144439.58,1,45.0,Tenure,LastPromotion,Salary
EMP0714,9,Engineering,Senior Engineer,159,3,81452.07,0,40.5,MonthlyHours,Market Competitiveness,LastPromotion
EMP0715,13,Engineering,Staff Engineer,159,12,100260.99,1,37.1,Salary,Tenure,LastPromotion
EMP0716,4,Finance,Accountant,160,0,75207.65,0,46.7,Salary,Market Competitiveness,Tenure
EMP0717,18,Operations,Director of Operations,177,11,146548.48,0,23.4,MonthlyHours,Tenure,Salary
EMP0718,29,Marketing,Marketing Specialist,183,1,64331.06,1,69.3,Salary,Tenure,Market Competitiveness
EMP0719,153,Operations,Operations Specialist,182,14,73947.46,0,39.1,Market Competitiveness,Role Overload,Tenure
EMP0720,84,Marketing,VP of Marketing,187,33,149235.89,0,42.5,Tenure,MonthlyHours,Role Overload
EMP0721,135,Finance,VP of Finance,182,12,156380.4,0,26.7,Tenure,LastPromotion,Salary
EMP0722,80,Finance,Financial Analyst,186,3,63736.22,0,50.8,Tenure,Salary,Role Overload
EMP0723,65,Engineering,Senior Engineer,151,25,86989.67,0,35.7,LastPromotion,Role Overload,Tenure
EMP0724,22,Marketing,Growth Hacker,185,2,77700.64,0,46.1,Role Overload,MonthlyHours,LastPromotion
EMP0725,10,Engineering,Software Engineer,190,3,72500.51,0,54.0,Role Overload,LastPromotion,MonthlyHours
EMP0726,36,Sales,Sales Manager,164,4,122819.84,0,38.7,Role Overload,LastPromotion,Tenure
EMP0727,12,Marketing,Growth Hacker,155,8,52218.9,0,57.3,Role Overload,Tenure,Salary
EMP0728,25,HR,Recruiter,165,0,50479.21,1,58.7,MonthlyHours,Salary,Market Competitiveness
EMP0729,42,Finance,VP of Finance,181,17,164919.67,1,47.8,MonthlyHours,Market Competitiveness,Salary
EMP0730,21,Marketing,VP of Marketing,182,5,142926.92,0,41.3,LastPromotion,Market Competitiveness,MonthlyHours
EMP0731,40,Operations,Director of Operations,165,33,155535.63,0,51.5,Market Competitiveness,Role Overload,MonthlyHours
EMP0732,24,Engineering,Engineering Manager,183,5,98694.82,0,30.7,Market Competitiveness,MonthlyHours,Role Overload
EMP0733,8,Operations,Operations Manager,168,2,118302.13,0,30.8,Role Overload,Tenure,Market Competitiveness
EMP0734,23,Marketing,Growth Hacker,150,18,75269.37,0,41.2,Market Competitiveness,Salary,LastPromotion
EMP0735,79,Engineering,Software Engineer,180,32,66267.9,0,38.6,Tenure,Role Overload,Salary
EMP0736,14,Sales,Sales Representative,170,13,73103.15,0,56.8,LastPromotion,MonthlyHours,Salary
EMP0737,1,Sales,Sales Representative,199,0,73608.11,1,67.6,LastPromotion,Salary,Tenure
EMP0738,103,Finance,VP of Finance,171,25,196065.91,0,44.0,Tenure,Role Overload,MonthlyHours
EMP0739,52,Operations,Director of Operations,160,24,141684.6,0,32.4,Tenure,Role Overload,LastPromotion
EMP0740,12,Operations,Operations Specialist,184,3,69024.55,0,29.3,Market Competitiveness,LastPromotion,Tenure
EMP0741,37,Marketing,Growth Hacker,176,4,63002.84,0,55.6,LastPromotion,Salary,Tenure
EMP0742,88,Marketing,Marketing Manager,151,23,98197.84,0,31.8,Tenure,Market Competitiveness,Role Overload
EMP0743,6,Operations,Operations Specialist,196,1,76780.15,0,61.4,MonthlyHours,Role Overload,LastPromotion
EMP0744,55,Operations,Director of Operations,175,46,152579.38,0,43.7,MonthlyHours,Tenure,Salary
EMP0745,44,Operations,Operations Manager,192,34,111185.4,0,51.1,Role Overload,Tenure,MonthlyHours
EMP0746,86,Operations,Operations Manager,185,1,121523.12,0,51.1,Tenure,LastPromotion,Role Overload
EMP0747,49,Operations,Director of Operations,180,27,154414.37,0,5.0,Tenure,Role Overload,MonthlyHours
EMP0748,30,Marketing,Marketing Manager,182,11,121709.1,0,43.5,MonthlyHours,Role Overload,LastPromotion
EMP0749,42,Marketing,VP of Marketing,167,18,199801.45,0,23.1,Market Competitiveness,LastPromotion,MonthlyHours
EMP0750,56,Finance,Accountant,184,38,68516.32,0,60.3,Tenure,Role Overload,Salary
EMP0751,34,Operations,Operations Manager,201,10,100941.5,0,43.6,LastPromotion,MonthlyHours,Salary
EMP0752,1,Marketing,Marketing Specialist,189,0,56362.71,0,64.4,Tenure,Salary,LastPromotion
EMP0753,4,Engineering,Staff Engineer,180,1,107507.77,0,44.5,LastPromotion,Salary,Market Competitiveness
EMP0754,11,Engineering,Software Engineer,180,0,55031.5,0,47.2,Role Overload,MonthlyHours,Salary
EMP0755,33,Marketing,Marketing Manager,157,0,99619.3,0,38.3,MonthlyHours,LastPromotion,Tenure
EMP0756,13,Finance,Accountant,149,12,76333.06,0,43.0,Market Competitiveness,LastPromotion,Role Overload
EMP0757,4,Operations,Operations Manager,210,2,123108.89,0,64.1,Salary,Role Overload,MonthlyHours
EMP0758,22,Sales,Account Executive,216,13,60602.49,0,50.7,Tenure,Market Competitiveness,Salary
EMP0759,52,Finance,VP of Finance,153,12,156259.73,0,35.6,Tenure,Role Overload,Salary
EMP0760,4,Sales,Account Executive,174,3,50730.48,0,57.0,Role Overload,Salary,LastPromotion
EMP0761,3,HR,HR Generalist,180,1,61254.18,0,52.7,Role Overload,Salary,Market Competitiveness
EMP0762,25,Sales,Sales Representative,146,3,75510.75,1,49.4,Salary,LastPromotion,Market Competitiveness
EMP0763,11,Sales,VP of Sales,168,8,141763.93,0,34.3,Salary,Role Overload,Tenure
EMP0764,5,HR,Recruiter,190,3,59677.69,0,49.2,MonthlyHours,Salary,Role Overload
EMP0765,43,HR,VP of HR,196,28,165455.73,0,51.3,MonthlyHours,LastPromotion,Role Overload
EMP0766,2,Sales,Account Executive,167,1,73267.64,0,41.4,Market Competitiveness,MonthlyHours,Tenure
EMP0767,27,Operations,Operations Manager,183,24,98554.1,0,52.3,LastPromotion,Salary,Market Competitiveness
EMP0768,42,Operations,Operations Specialist,181,6,51127.21,0,58.7,Role Overload,LastPromotion,Salary
EMP0769,28,Operations,Operations Manager,160,5,112464.14,0,45.1,LastPromotion,Salary,Market Competitiveness
EMP0770,23,Finance,Financial Analyst,161,19,58808.74,0,63.4,MonthlyHours,Salary,Market Competitiveness
EMP0771,29,Engineering,Senior Engineer,194,20,82026.66,0,72.1,Tenure,Salary,LastPromotion
EMP0772,10,Operations,Operations Manager,159,8,125127.61,0,37.6,Market Competitiveness,Role Overload,LastPromotion
EMP0773,17,Operations,Operations Manager,181,2,131760.95,0,46.0,Tenure,Market Competitiveness,LastPromotion
EMP0774,16,Engineering,Staff Engineer,193,13,96510.88,0,45.8,Tenure,LastPromotion,Market Competitiveness
EMP0775,2,Sales,Sales Manager,178,1,99395.07,0,35.7,Salary,Role Overload,MonthlyHours
EMP0776,35,Marketing,Marketing Specialist,207,4,77789.2,0,65.3,Role Overload,Market Competitiveness,LastPromotion
EMP0777,104,Operations,Operations Specialist,173,46,76944.07,0,52.3,Tenure,LastPromotion,Role Overload
EMP0778,40,Finance,Financial Analyst,153,21,70058.25,0,38.3,Market Competitiveness,LastPromotion,Salary
EMP0779,3,Operations,Director of Operations,188,2,202576.83,0,51.7,Role Overload,Tenure,Market Competitiveness
EMP0780,138,Finance,Accountant,184,52,58671.66,1,77.5,Tenure,LastPromotion,Salary
EMP0781,6,HR,Recruiter,169,3,52463.44,0,55.4,Market Competitiveness,Salary,MonthlyHours
